SetID,ParticleID,StripeID,StripeSubID,Seconds,Fluo,Fluo_Fit_Viterbi,Promoter_State_Viterbi,Stripe_Center,AP,x,y
10,101,1,0,247.5,0,227.89,1,34.397,35.423,32,10
10,101,1,0,267.5,27327,15666,2,34.397,35.423,32,10
10,101,1,0,287.5,54655,55721,2,34.397,35.423,32,10
10,101,1,0,307.5,75437,83490,1,34.397,35.448,32.98,13.92
10,101,1,0,327.5,1.1646e+05,86681,1,34.397,35.409,32.048,16.144
10,101,1,0,347.5,1.0085e+05,1.0216e+05,2,34.397,35.44,33,17.075
10,101,1,0,367.5,85759,1.2738e+05,1,34.397,35.472,33.962,17.962
10,101,1,0,387.5,1.2645e+05,1.2993e+05,1,34.397,35.604,37.779,19
10,101,1,0,407.5,91183,1.028e+05,2,34.397,35.703,40.701,20.701
10,101,1,0,427.5,84697,85424,1,34.397,35.713,41,20.628
10,101,1,0,447.5,98559,87970,1,34.397,35.644,39,20.316
10,101,1,0,467.5,89139,1.028e+05,2,34.397,35.642,39,21.114
10,101,1,0,487.5,79720,1.0026e+05,2,34.397,35.64,39,21.913
10,101,1,0,507.5,1.5231e+05,1.4221e+05,2,34.397,35.715,41,20.008
10,101,1,0,527.5,1.6897e+05,1.8417e+05,2,34.397,35.727,41.425,21
10,101,1,0,547.5,1.7183e+05,1.8417e+05,2,34.397,35.72,41.325,22.349
10,101,1,0,567.5,2.2724e+05,2.2613e+05,2,34.397,35.687,40.363,22.088
10,101,1,0,587.5,2.4353e+05,2.6808e+05,2,34.397,35.702,40.606,19.788
10,101,1,0,607.5,2.3595e+05,2.6808e+05,2,34.397,35.677,40,21
10,101,1,0,627.5,3.0567e+05,2.6808e+05,2,34.397,35.731,41.541,21.081
10,101,1,0,647.5,3.0251e+05,2.6808e+05,2,34.397,35.735,41.491,19.019
10,101,1,0,667.5,2.9823e+05,2.6808e+05,2,34.397,35.776,42.763,20.237
10,101,1,0,687.5,2.6417e+05,2.5325e+05,1,34.397,35.763,42.441,21
10,101,1,0,707.5,1.7939e+05,2.1384e+05,1,34.397,35.811,43.79,21
10,101,1,0,727.5,1.4289e+05,1.7188e+05,1,34.397,35.816,43.879,20.121
10,101,1,0,747.5,1.6264e+05,1.4476e+05,2,34.397,35.847,44.604,18
10,101,1,0,767.5,1.3518e+05,1.4221e+05,2,34.397,35.919,46.632,18
10,101,1,0,787.5,1.7971e+05,1.4221e+05,2,34.397,35.862,45,17.664
10,101,1,0,807.5,1.8937e+05,1.4221e+05,2,34.397,35.796,43,15.697
10,101,1,0,827.5,1.9236e+05,1.6934e+05,1,34.397,35.85,44.536,15.732
10,101,1,0,847.5,1.85e+05,1.8672e+05,2,34.397,35.866,45,16.236
10,101,1,0,867.5,1.9951e+05,2.1129e+05,1,34.397,35.969,48,17
10,101,1,0,887.5,1.9815e+05,1.8672e+05,2,34.397,35.996,48.828,18
10,101,1,0,907.5,1.6339e+05,1.8417e+05,2,34.397,35.929,46.861,17
10,101,1,0,927.5,1.8267e+05,1.6934e+05,1,34.397,36.009,48.904,13.904
10,101,1,0,947.5,1.3915e+05,1.2993e+05,1,34.397,35.907,45.933,13
10,101,1,0,967.5,1.1747e+05,1.2993e+05,1,34.397,35.84,44.036,13
10,101,1,0,987.5,79066,87970,1,34.397,35.841,44.102,13.449
10,101,1,0,1007.5,66724,87970,1,34.397,35.802,43,13.3
10,101,1,0,1027.5,54346,46013,1,34.397,35.806,43,12
10,101,1,0,1047.5,21090,4056.5,1,34.397,35.848,44.254,12.797
10,101,1,0,1067.5,0,4056.5,1,34.397,35.879,45.073,12.141
10,102,1,0,247.5,0,15061,2,34.397,35.129,37,195
10,102,1,0,267.5,34787,40244,1,34.397,35.129,37,195
10,102,1,0,287.5,69575,58267,2,34.397,35.129,37,195
10,102,1,0,307.5,93937,83490,1,34.397,35.156,37.96,197.92
10,102,1,0,327.5,1.0498e+05,1.0151e+05,2,34.397,35.154,38.144,201.14
10,102,1,0,347.5,1.2613e+05,1.2674e+05,1,34.397,35.279,41.962,204.96
10,102,1,0,367.5,1.2401e+05,1.2993e+05,1,34.397,35.351,44.076,206
10,102,1,0,387.5,1.043e+05,87970,1,34.397,35.412,45.889,207.11
10,102,1,0,407.5,79053,87970,1,34.397,35.454,47.129,207.85
10,102,1,0,427.5,70817,46013,1,34.397,35.553,50,208.59
10,102,1,0,447.5,52994,46013,1,34.397,35.612,51.556,207.22
10,102,1,0,467.5,33198,4056.5,1,34.397,35.602,51.203,206.07
10,102,1,0,487.5,0,4056.5,1,34.397,35.621,51.742,206.25
10,102,1,0,507.5,0,4056.5,1,34.397,35.639,52.282,206.43
10,102,1,0,527.5,0,4056.5,1,34.397,35.658,52.822,206.61
10,102,1,0,547.5,0,4056.5,1,34.397,35.676,53.361,206.79
10,102,1,0,567.5,28506,4056.5,1,34.397,35.695,53.901,206.97
10,102,1,0,587.5,43171,4056.5,1,34.397,35.609,51.591,208.61
10,102,1,0,607.5,22151,4056.5,1,34.397,35.643,52.574,209
10,102,1,0,627.5,52633,4056.5,1,34.397,35.662,53.081,208.38
10,102,1,0,647.5,0,4056.5,1,34.397,35.698,54,207.08
10,102,1,0,667.5,0,4056.5,1,34.397,35.698,54,207.18
10,102,1,0,687.5,0,4056.5,1,34.397,35.698,54,207.29
10,102,1,0,707.5,0,4056.5,1,34.397,35.697,54,207.39
10,102,1,0,727.5,0,4056.5,1,34.397,35.697,54,207.49
10,102,1,0,747.5,0,4056.5,1,34.397,35.697,54,207.6
10,102,1,0,767.5,0,4056.5,1,34.397,35.697,54,207.7
10,102,1,0,787.5,0,4056.5,1,34.397,35.696,54,207.81
10,102,1,0,807.5,0,18889,2,34.397,35.696,54,207.91
10,102,1,0,827.5,43210,58300,2,34.397,35.687,53.732,207.73
10,102,1,0,847.5,99775,85424,1,34.397,35.739,55.236,208.24
10,102,1,0,867.5,1.063e+05,87970,1,34.397,35.689,53.899,209.2
10,102,1,0,887.5,1.119e+05,87970,1,34.397,35.659,53.172,210.83
10,102,1,0,907.5,1.0564e+05,87970,1,34.397,35.724,54.861,208.86
10,102,1,0,927.5,61833,87970,1,34.397,35.693,53.904,207.81
10,102,1,0,947.5,75699,60846,2,34.397,35.635,52.134,206.07
10,102,1,0,967.5,58122,43467,1,34.397,35.63,51.927,204.96
10,102,1,0,987.5,46206,46013,1,34.397,35.582,50.449,203.55
10,102,1,0,1007.5,37754,46013,1,34.397,35.594,50.758,203.24
10,102,1,0,1027.5,41656,46013,1,34.397,35.569,50.115,203.89
10,102,1,0,1047.5,50951,46013,1,34.397,35.593,50.807,204
10,102,1,0,1067.5,54450,60846,2,34.397,35.566,49.949,202.95
10,102,1,0,1087.5,57238,43467,1,34.397,35.534,49,202.27
10,102,1,0,1107.5,56056,46013,1,34.397,35.536,49,201.47
10,102,1,0,1127.5,54322,46013,1,34.397,35.56,49.738,202.22
10,102,1,0,1147.5,60854,46013,1,34.397,35.521,48.558,201.12
10,102,1,0,1167.5,47579,46013,1,34.397,35.49,47.404,197.6
10,102,1,0,1187.5,31461,46013,1,34.397,35.515,48,195.72
10,104,1,0,286.98,0,15061,2,34.397,35.538,45,145
10,104,1,0,306.98,30489,40244,1,34.397,35.538,45,145
10,104,1,0,326.98,60977,58267,2,34.397,35.538,45,145
10,104,1,0,346.98,1.0011e+05,83490,1,34.397,35.699,49.735,147.74
10,104,1,0,366.98,1.1161e+05,1.0151e+05,2,34.397,35.75,51.25,148.63
10,104,1,0,386.98,1.6837e+05,1.4157e+05,2,34.397,35.83,53.677,150.68
10,104,1,0,406.98,2.063e+05,1.8417e+05,2,34.397,35.909,56,152
10,104,1,0,426.98,1.9672e+05,1.8417e+05,2,34.397,35.887,55.527,153.76
10,104,1,0,446.98,1.9164e+05,2.1129e+05,1,34.397,35.964,57.728,154
10,104,1,0,466.98,1.867e+05,1.7188e+05,1,34.397,35.988,58.369,153.74
10,104,1,0,486.98,1.6689e+05,1.7188e+05,1,34.397,36.013,59,152.76
10,104,1,0,506.98,1.6993e+05,1.2993e+05,1,34.397,36.004,58.605,150.61
10,104,1,0,526.98,1.0349e+05,87970,1,34.397,35.996,58.338,150
10,104,1,0,546.98,68922,46013,1,34.397,35.94,56.751,150
10,104,1,0,566.98,0,4056.5,1,34.397,35.903,55.711,150.14
10,104,1,0,586.98,0,4056.5,1,34.397,35.89,55.353,150.32
10,104,1,0,606.98,0,4056.5,1,34.397,35.877,54.996,150.5
10,104,1,0,626.98,0,18889,2,34.397,35.864,54.638,150.68
10,104,1,0,646.98,22587,58300,2,34.397,35.851,54.28,150.86
10,104,1,0,666.98,1.0493e+05,1.0026e+05,2,34.397,35.83,53.682,150.79
10,104,1,0,686.98,1.3359e+05,1.2738e+05,1,34.397,35.78,52.208,149.81
10,104,1,0,706.98,1.4571e+05,1.2993e+05,1,34.397,35.727,50.632,148.82
10,104,1,0,726.98,1.1175e+05,1.2993e+05,1,34.397,35.666,48.805,147.61
10,104,1,0,746.98,1.7225e+05,1.4476e+05,2,34.397,35.642,48,146
10,104,1,0,766.98,1.3205e+05,1.4221e+05,2,34.397,35.64,47.947,145.79
10,104,1,0,786.98,1.1276e+05,1.2738e+05,1,34.397,35.632,47.619,144.48
10,104,1,0,806.98,93472,87970,1,34.397,35.624,47.292,143.17
10,104,1,0,826.98,76477,87970,1,34.397,35.617,47,141.82
10,104,1,0,846.98,77947,87970,1,34.397,35.621,47,140.18
10,104,1,0,866.98,79416,1.028e+05,2,34.397,35.625,47,138.54
10,104,1,0,886.98,80798,1.0026e+05,2,34.397,35.624,46.878,137.24
10,104,1,0,906.98,95496,85424,1,34.397,35.589,46,139
10,104,1,0,926.98,1.0109e+05,87970,1,34.397,35.566,45.299,138.3
10,104,1,0,946.98,89246,1.028e+05,2,34.397,35.524,44.016,137.03
10,104,1,0,966.98,1.306e+05,1.2738e+05,1,34.397,35.521,44.014,138.01
10,104,1,0,986.98,1.1207e+05,1.2993e+05,1,34.397,35.597,46,135.85
10,104,1,0,1007,1.0303e+05,1.028e+05,2,34.397,35.573,45.348,136.35
10,104,1,0,1027,1.1322e+05,85424,1,34.397,35.613,46.402,135
10,104,1,0,1047,93156,87970,1,34.397,35.622,46.561,133.88
10,104,1,0,1067,63551,87970,1,34.397,35.641,47,132.53
10,104,1,0,1087,49102,46013,1,34.397,35.606,46.006,132.5
10,105,1,0,286.98,0,15061,2,34.397,35.664,51,179
10,105,1,0,306.98,47808,55076,2,34.397,35.664,51,179
10,105,1,0,326.98,95615,97678,2,34.397,35.664,51,179
10,105,1,0,346.98,1.3601e+05,1.2545e+05,1,34.397,35.659,51,180.82
10,105,1,0,366.98,1.3313e+05,1.2864e+05,1,34.397,35.682,52,185.5
10,105,1,0,386.98,1.094e+05,1.2928e+05,1,34.397,35.772,54.677,187.35
10,105,1,0,406.98,1.1052e+05,1.4476e+05,2,34.397,35.794,55.2,186.2
10,105,1,0,426.98,1.4554e+05,1.4221e+05,2,34.397,35.813,55.763,186.24
10,105,1,0,446.98,1.5065e+05,1.4221e+05,2,34.397,35.82,55.728,183.09
10,105,1,0,466.98,1.6712e+05,1.2738e+05,1,34.397,35.809,55.369,182.63
10,105,1,0,486.98,1.3377e+05,1.2993e+05,1,34.397,35.861,56.748,181.25
10,105,1,0,506.98,1.487e+05,1.2993e+05,1,34.397,35.861,56.697,180.3
10,105,1,0,526.98,1.329e+05,1.4476e+05,2,34.397,35.945,58.985,179
10,105,1,0,546.98,92631,1.2738e+05,1,34.397,36.058,62.121,178.38
10,105,1,0,566.98,76278,87970,1,34.397,36.13,64.173,178.17
10,105,1,0,586.98,89241,46013,1,34.397,36.13,64,176.11
10,105,1,0,606.98,67814,46013,1,34.397,36.104,63.239,175.48
10,105,1,0,626.98,71568,46013,1,34.397,36.004,60.509,177.25
10,105,1,0,646.98,21488,46013,1,34.397,35.949,59.014,177.9
10,105,1,0,666.98,0,4056.5,1,34.397,35.952,59.074,177.48
10,105,1,0,686.98,0,4056.5,1,34.397,35.955,59.133,177.07
10,105,1,0,706.98,0,4056.5,1,34.397,35.959,59.193,176.65
10,105,1,0,726.98,0,4056.5,1,34.397,35.962,59.253,176.23
10,105,1,0,746.98,0,4056.5,1,34.397,35.965,59.312,175.81
10,105,1,0,766.98,0,4056.5,1,34.397,35.968,59.372,175.4
10,105,1,0,786.98,0,4056.5,1,34.397,35.971,59.432,174.98
10,105,1,0,806.98,0,4056.5,1,34.397,35.974,59.492,174.56
10,105,1,0,826.98,0,4056.5,1,34.397,35.978,59.551,174.14
10,105,1,0,846.98,0,4056.5,1,34.397,35.981,59.611,173.72
10,105,1,0,866.98,0,4056.5,1,34.397,35.984,59.671,173.31
10,105,1,0,886.98,0,4056.5,1,34.397,35.987,59.73,172.89
10,105,1,0,906.98,0,4056.5,1,34.397,35.99,59.79,172.47
10,105,1,0,926.98,0,4056.5,1,34.397,35.993,59.85,172.05
10,105,1,0,946.98,0,4056.5,1,34.397,35.997,59.909,171.63
10,105,1,0,966.98,0,18889,2,34.397,36,59.969,171.22
10,105,1,0,986.98,60946,58300,2,34.397,36.003,60,170.57
10,105,1,0,1007,82123,85424,1,34.397,35.993,59.665,169.67
10,105,1,0,1027,90102,87970,1,34.397,35.992,59.598,169
10,105,1,0,1047,71824,87970,1,34.397,35.979,59.218,169
10,105,1,0,1067,90069,87970,1,34.397,35.895,56.949,170.47
10,105,1,0,1087,71274,87970,1,34.397,35.861,56,170.75
10,105,1,0,1107,62072,46013,1,34.397,35.788,53.917,170.54
10,105,1,0,1127,15584,4056.5,1,34.397,35.756,53.02,170.88
10,124,1,0,419.98,0,15061,2,34.397,35.06,38,236
10,124,1,0,439.98,22060,40244,1,34.397,35.06,38,236
10,124,1,0,459.98,44120,58267,2,34.397,35.06,38,236
10,124,1,0,479.98,1.1329e+05,98322,2,34.397,35.054,37.813,236.09
10,124,1,0,499.98,1.4008e+05,1.2609e+05,1,34.397,34.986,36,237.5
10,124,1,0,519.98,1.2753e+05,1.2928e+05,1,34.397,35.021,36.969,237.03
10,124,1,0,539.98,1.2108e+05,1.4476e+05,2,34.397,35.051,38,239.81
10,124,1,0,559.98,1.149e+05,1.2738e+05,1,34.397,35.058,38.206,239.9
10,124,1,0,579.98,1.2862e+05,1.2993e+05,1,34.397,35.04,38,243.87
10,124,1,0,599.98,1.2488e+05,1.028e+05,2,34.397,35.103,39.834,244.83
10,124,1,0,619.98,1.0365e+05,85424,1,34.397,35.12,40.199,243
10,124,1,0,639.98,66982,87970,1,34.397,35.209,42.768,243.77
10,124,1,0,659.98,73678,87970,1,34.397,35.168,41.528,242.74
10,124,1,0,679.98,45933,46013,1,34.397,35.127,40.433,243.57
10,124,1,0,699.98,28993,46013,1,34.397,35.117,40.225,244.45
10,124,1,0,719.98,38091,46013,1,34.397,35.137,40.887,245.77
10,124,1,0,739.98,47189,18889,2,34.397,35.157,41.548,247.1
10,124,1,0,759.98,40407,58300,2,34.397,35.127,40.745,248
10,124,1,0,779.98,87369,1.0026e+05,2,34.397,35.044,38.406,248
10,124,1,0,799.98,1.2795e+05,1.2738e+05,1,34.397,34.977,36.436,247.22
10,124,1,0,819.98,1.7836e+05,1.4476e+05,2,34.397,35.003,37.209,247.74
10,124,1,0,839.98,1.9053e+05,1.8417e+05,2,34.397,34.944,35.495,247
10,124,1,0,859.98,2.0649e+05,2.2613e+05,2,34.397,34.944,35.512,247.49
10,124,1,0,879.98,2.2421e+05,2.2613e+05,2,34.397,34.956,35.863,247.57
10,124,1,0,899.98,2.522e+05,2.2613e+05,2,34.397,34.918,34.799,247.6
10,124,1,0,919.98,2.1578e+05,2.2613e+05,2,34.397,34.914,34.639,247
10,124,1,0,939.98,2.9344e+05,2.6808e+05,2,34.397,34.96,36,247.68
10,124,1,0,959.98,3.1735e+05,2.6808e+05,2,34.397,34.921,34.885,247.7
10,124,1,0,979.98,2.3743e+05,2.5325e+05,1,34.397,34.969,36.117,246
10,124,1,0,999.98,1.6394e+05,2.1384e+05,1,34.397,35,37,246
10,124,1,0,1020,2.2461e+05,1.8672e+05,2,34.397,34.96,36,247.7
10,124,1,0,1040,2.0003e+05,1.6934e+05,1,34.397,34.962,36,247.04
10,124,1,0,1060,1.2017e+05,1.2993e+05,1,34.397,34.931,35,245.16
10,124,1,0,1080,53920,87970,1,34.397,34.83,32.3,247.7
10,124,1,0,1100,58972,46013,1,34.397,34.807,31.538,246
10,124,1,0,1120,29222,46013,1,34.397,34.878,33.509,245.51
10,124,1,0,1140,42501,46013,1,34.397,34.835,32.198,244.2
10,125,1,0,419.98,0,15061,2,34.397,35.608,42,76
10,125,1,0,439.98,14057,40244,1,34.397,35.608,42,76
10,125,1,0,459.98,28113,43435,1,34.397,35.608,42,76
10,125,1,0,479.98,62604,58912,2,34.397,35.543,40,73.952
10,125,1,0,499.98,1.0811e+05,98967,2,34.397,35.545,40,73
10,125,1,0,519.98,1.463e+05,1.4157e+05,2,34.397,35.545,40,73
10,125,1,0,539.98,1.4278e+05,1.6934e+05,1,34.397,35.55,40,71.062
10,125,1,0,559.98,1.3636e+05,1.2993e+05,1,34.397,35.584,40.897,70
10,125,1,0,579.98,1.2132e+05,1.2993e+05,1,34.397,35.586,41,70.567
10,125,1,0,599.98,1.399e+05,1.4476e+05,2,34.397,35.531,39.332,69.166
10,125,1,0,619.98,1.3309e+05,1.2738e+05,1,34.397,35.517,38.801,67.397
10,125,1,0,639.98,1.2215e+05,1.028e+05,2,34.397,35.495,38,65
10,125,1,0,659.98,94937,85424,1,34.397,35.623,41.736,66.472
10,125,1,0,679.98,1.4456e+05,1.028e+05,2,34.397,35.663,42.898,66.701
10,125,1,0,699.98,1.0932e+05,1.2738e+05,1,34.397,35.643,42.333,66.667
10,125,1,0,719.98,1.4361e+05,1.2993e+05,1,34.397,35.668,43,66.155
10,125,1,0,739.98,1.1148e+05,87970,1,34.397,35.737,44.991,66.664
10,125,1,0,759.98,1.0195e+05,1.028e+05,2,34.397,35.686,43.373,64.49
10,125,1,0,779.98,77206,85424,1,34.397,35.653,42.406,64
10,125,1,0,799.98,96607,87970,1,34.397,35.644,42.129,63.435
10,125,1,0,819.98,44971,46013,1,34.397,35.664,42.736,64.264
10,125,1,0,839.98,63605,60846,2,34.397,35.585,40.514,64.505
10,125,1,0,859.98,85249,85424,1,34.397,35.587,40.464,63.024
10,125,1,0,879.98,84203,87970,1,34.397,35.628,41.569,62
10,125,1,0,899.98,77136,60846,2,34.397,35.582,40.201,61.201
10,125,1,0,919.98,1.0255e+05,1.0026e+05,2,34.397,35.522,38.361,59.361
10,125,1,0,939.98,1.1937e+05,1.2738e+05,1,34.397,35.577,40,60.324
10,125,1,0,959.98,1.6199e+05,1.2993e+05,1,34.397,35.556,39.41,60.295
10,125,1,0,979.98,1.1109e+05,1.028e+05,2,34.397,35.54,39,61
10,125,1,0,999.98,1.3437e+05,1.2738e+05,1,34.397,35.54,39,61
10,125,1,0,1020,1.2944e+05,1.2993e+05,1,34.397,35.444,36.134,59.089
10,125,1,0,1040,84084,87970,1,34.397,35.484,37.129,57
10,125,1,0,1060,45716,46013,1,34.397,35.476,36.838,56.324
10,125,1,0,1080,64452,46013,1,34.397,35.515,37.902,55.549
10,125,1,0,1100,90780,60846,2,34.397,35.551,38.884,55.058
10,125,1,0,1120,67825,43467,1,34.397,35.501,37.533,56.266
10,125,1,0,1140,78204,60846,2,34.397,35.558,39.11,55.407
10,125,1,0,1160,83365,85424,1,34.397,35.497,37.333,54.999
10,125,1,0,1180,95397,87970,1,34.397,35.512,37.751,54.751
10,125,1,0,1200,75946,87970,1,34.397,35.524,38,53.706
10,125,1,0,1220,94486,87970,1,34.397,35.543,38.551,53.551
10,125,1,0,1240,64576,46013,1,34.397,35.556,39,54.756
10,125,1,0,1260,45753,46013,1,34.397,35.511,37.522,52.045
10,125,1,0,1280,0,4056.5,1,34.397,35.518,37.615,50.59
10,125,1,0,1300,0,4056.5,1,34.397,35.549,38.451,50.032
10,125,1,0,1320,0,4056.5,1,34.397,35.58,39.288,49.475
10,125,1,0,1340,0,4056.5,1,34.397,35.611,40.125,48.917
10,125,1,0,1360,0,4056.5,1,34.397,35.642,40.961,48.359
10,125,1,0,1380,0,4056.5,1,34.397,35.672,41.798,47.801
10,125,1,0,1400,0,4056.5,1,34.397,35.703,42.634,47.244
10,125,1,0,1420,0,4056.5,1,34.397,35.734,43.471,46.686
10,125,1,0,1440,0,4056.5,1,34.397,35.765,44.308,46.128
10,125,1,0,1460,0,18889,2,34.397,35.796,45.144,45.57
10,125,1,0,1480,50212,58300,2,34.397,35.827,45.981,45.013
10,125,1,0,1500,87551,85424,1,34.397,35.861,46.919,44.541
10,125,1,0,1520,1.0969e+05,1.028e+05,2,34.397,35.874,47.115,42.23
10,125,1,0,1540,1.4066e+05,1.4221e+05,2,34.397,35.803,45.154,43.154
10,125,1,0,1560,1.4592e+05,1.6934e+05,1,34.397,35.706,42.567,45.189
10,125,1,0,1580,1.4432e+05,1.7188e+05,1,34.397,35.708,42.775,47.55
10,125,1,0,1600,1.1691e+05,1.2993e+05,1,34.397,35.684,42.043,46.739
10,125,1,0,1620,83976,87970,1,34.397,35.715,42.705,43.59
10,125,1,0,1640,80207,87970,1,34.397,35.714,42.665,43.335
10,125,1,0,1660,18842,46013,1,34.397,35.766,44.094,42.906
10,125,1,0,1680,0,4056.5,1,34.397,35.777,44.387,42.613
10,125,1,0,1700,0,4056.5,1,34.397,35.788,44.679,42.321
10,125,1,0,1720,0,4056.5,1,34.397,35.799,44.972,42.028
10,125,1,0,1740,0,4056.5,1,34.397,35.81,45.264,41.736
10,125,1,0,1760,0,4056.5,1,34.397,35.821,45.557,41.443
10,125,1,0,1780,0,4056.5,1,34.397,35.832,45.849,41.151
10,125,1,0,1800,0,4056.5,1,34.397,35.843,46.142,40.858
10,125,1,0,1820,0,4056.5,1,34.397,35.854,46.434,40.566
10,125,1,0,1840,0,4056.5,1,34.397,35.865,46.727,40.273
10,125,1,0,1860,0,4056.5,1,34.397,35.876,47.02,39.98
10,125,1,0,1880,0,4056.5,1,34.397,35.888,47.312,39.688
10,125,1,0,1900,0,4056.5,1,34.397,35.899,47.605,39.395
10,125,1,0,1920,28903,4056.5,1,34.397,35.91,47.897,39.103
10,126,1,0,438.98,0,15061,2,34.397,35.357,32,36
10,126,1,0,458.98,27501,40244,1,34.397,35.357,32,36
10,126,1,0,478.98,55001,43435,1,34.397,35.357,32,36
10,126,1,0,498.98,63149,44079,1,34.397,35.298,30.174,34
10,126,1,0,518.98,69076,44724,1,34.397,35.38,32.504,34
10,126,1,0,538.98,66279,45369,1,34.397,35.381,32.528,34
10,126,1,0,558.98,52692,46013,1,34.397,35.259,29.095,34
10,126,1,0,578.98,10322,4056.5,1,34.397,35.201,27.438,34
10,126,1,0,598.98,0,4056.5,1,34.397,35.241,28.563,34
10,126,1,0,618.98,0,18889,2,34.397,35.28,29.687,34
10,126,1,0,638.98,27680,58300,2,34.397,35.32,30.811,34
10,126,1,0,658.98,77773,85424,1,34.397,35.32,30.725,33
10,126,1,0,678.98,1.2516e+05,1.028e+05,2,34.397,35.249,28.602,31.194
10,126,1,0,698.98,1.4731e+05,1.4221e+05,2,34.397,35.251,28.431,28.294
10,126,1,0,718.98,1.8617e+05,1.8417e+05,2,34.397,35.265,28.795,27.795
10,126,1,0,738.98,2.0988e+05,2.1129e+05,1,34.397,35.198,27,29
10,126,1,0,758.98,1.9524e+05,1.8672e+05,2,34.397,35.258,28.529,26.885
10,126,1,0,778.98,1.8859e+05,1.8417e+05,2,34.397,35.275,29,26.504
10,126,1,0,798.98,2.1609e+05,2.2613e+05,2,34.397,35.21,27,24.466
10,126,1,0,818.98,2.2305e+05,2.1129e+05,1,34.397,35.192,26.429,23.571
10,126,1,0,838.98,1.6384e+05,1.7188e+05,1,34.397,35.168,25.603,21.603
10,126,1,0,858.98,1.3644e+05,1.2993e+05,1,34.397,35.115,24,20.274
10,126,1,0,878.98,1.1948e+05,1.2993e+05,1,34.397,35.145,24.834,19.834
10,126,1,0,898.98,55386,87970,1,34.397,35.129,24.302,19
10,126,1,0,918.98,51960,46013,1,34.397,35.177,25.631,18.369
10,126,1,0,938.98,45077,18889,2,34.397,35.166,25.265,17.755
10,126,1,0,958.98,38389,43467,1,34.397,35.125,24.084,17.361
10,126,1,0,978.98,36136,46013,1,34.397,35.09,23.073,16.927
10,126,1,0,998.98,83209,46013,1,34.397,35.124,23.956,16.044
10,126,1,0,1019,91815,60846,2,34.397,35.035,21.379,15.379
10,126,1,0,1039,91547,1.0026e+05,2,34.397,34.91,17.773,14.227
10,126,1,0,1059,1.2858e+05,1.4221e+05,2,34.397,34.957,19,13
10,126,1,0,1079,1.3392e+05,1.4221e+05,2,34.397,35.038,21.405,14.405
10,126,1,0,1099,1.5692e+05,1.6934e+05,1,34.397,34.995,19.989,11.659
10,126,1,0,1119,1.6279e+05,1.7188e+05,1,34.397,35.043,21.364,12
10,126,1,0,1139,1.7747e+05,1.7188e+05,1,34.397,35.01,20.303,10
10,126,1,0,1159,1.4988e+05,1.2993e+05,1,34.397,35.044,21.285,10.285
10,126,1,0,1179,1.2615e+05,87970,1,34.397,35.068,22,10.934
10,126,1,0,1199,0,46013,1,34.397,35.069,22,10.689
10,126,1,0,1219,0,4056.5,1,34.397,35.069,22,10.443
10,126,1,0,1239,19193,18889,2,34.397,35.07,22,10.198
10,126,1,0,1259,87523,58300,2,34.397,35.064,21.81,10
10,126,1,0,1279,70864,85424,1,34.397,35.046,21.342,10.342
10,126,1,0,1299,76298,87970,1,34.397,35.102,22.849,9.3012
10,126,1,0,1319,60331,87970,1,34.397,35.069,22,10.493
10,127,1,0,438.98,0,15061,2,34.397,35.355,40,148
10,127,1,0,458.98,28043,40244,1,34.397,35.355,40,148
10,127,1,0,478.98,56087,58267,2,34.397,35.355,40,148
10,127,1,0,498.98,1.1939e+05,83490,1,34.397,35.387,40.913,148
10,127,1,0,518.98,85998,86681,1,34.397,35.428,41.936,146.13
10,127,1,0,538.98,1.1675e+05,87325,1,34.397,35.462,42.84,145.16
10,127,1,0,558.98,1.0663e+05,1.028e+05,2,34.397,35.479,43.401,146.4
10,127,1,0,578.98,1.2709e+05,1.0026e+05,2,34.397,35.483,43.616,147.77
10,127,1,0,598.98,1.5189e+05,1.4221e+05,2,34.397,35.434,42.264,148.26
10,127,1,0,618.98,1.2054e+05,1.2738e+05,1,34.397,35.459,43,148.7
10,127,1,0,638.98,1.4664e+05,1.2993e+05,1,34.397,35.434,42.33,149
10,127,1,0,658.98,1.2901e+05,1.2993e+05,1,34.397,35.448,42.638,147.64
10,127,1,0,678.98,1.3519e+05,1.2993e+05,1,34.397,35.416,41.796,148.6
10,127,1,0,698.98,1.1762e+05,1.028e+05,2,34.397,35.387,41,149
10,127,1,0,718.98,99959,1.0026e+05,2,34.397,35.387,41,149
10,127,1,0,738.98,69058,85424,1,34.397,35.336,39.434,147.43
10,127,1,0,758.98,49708,87970,1,34.397,35.34,39.471,146.41
10,127,1,0,778.98,79885,87970,1,34.397,35.343,39.504,145.5
10,127,1,0,798.98,73940,87970,1,34.397,35.313,38.689,146
10,127,1,0,818.98,74724,87970,1,34.397,35.267,37.38,146
10,127,1,0,838.98,71285,60846,2,34.397,35.281,37.603,143.6
10,127,1,0,858.98,62646,58300,2,34.397,35.185,34.818,142.64
10,127,1,0,878.98,75583,85424,1,34.397,35.186,34.666,140.33
10,127,1,0,898.98,61887,87970,1,34.397,35.22,35.603,140
10,127,1,0,918.98,69155,87970,1,34.397,35.257,36.579,138.74
10,127,1,0,938.98,74200,1.028e+05,2,34.397,35.233,35.775,137
10,127,1,0,958.98,1.6809e+05,1.4221e+05,2,34.397,35.177,34.214,137.61
